"003160","디아이 ","8200","180","2.24","203","40.39","4122","1.99","100","1.22"
"092200","디아이씨 ","5750","-170","-2.87",,,"917","6.27","0","0.00"
"110990","디아이티 ","10150","50","0.50","81","125.31","8970","1.13","0","0.00"
"263690","디알젬 ","12650","500","4.12","1786","7.08","4638","2.73","200","1.58"
"214680","디알텍 ","1490","-5","-0.33",,,"639","2.33","0","0.00"
"263720","디앤씨미디어 ","40950","2250","5.81","890","46.01","4239","9.66","0","0.00"
"109740","디에스케이 ","8410","40","0.48",,,"4728","1.78","0","0.00"
"131030","디에이치피코리아 ","7080","-40","-0.56","893","7.93","7177","0.99","100","1.41"
"196490","디에이테크놀로지 ","5800","160","2.84",,,"4264","1.36","0","0.00"
"066900","디에이피 ","3995","5","0.13","282","14.17","4604","0.87","0","0.00"
"127120","디엔에이링크 ","4060","-100","-2.40",,,"2361","1.72","0","0.00"
"092070","디엔에프 ","23800","-250","-1.04","1435","16.59","10501","2.27","200","0.84"
"134580","디엠티 ","2895","0","0.00",,,"1795","1.61","0","0.00"
"039840","디오 ","45050","400","0.90","759","59.35","10330","4.36","0","0.00"
"013570","디와이 ","5360","-40","-0.74",,,"12760","0.42","100","1.87"
"210540","디와이파워 ","13500","-650","-4.59","2303","5.86","17122","0.79","220","1.63"
"104460","디와이피엔에프 ","36150","-450","-1.23","2716","13.31","8513","4.25","420","1.16"
"079810","디이엔티 ","6200","70","1.14",,,"1675","3.70","0","0.00"
"113810","디젠스 ","1280","90","7.56",,,"398","3.22","0","0.00"
"043360","디지아이 ","3480","20","0.58","77","45.19","5143","0.68","0","0.00"
"197140","디지캡 ","6080","70","1.16","164","37.07","4646","1.31","30","0.49"
"106520","디지탈옵틱 ","5480","-100","-1.79",,,"1105","4.96","0","0.00"
"068930","디지털대성 ","8400","-150","-1.75","445","18.88","3790","2.22","300","3.57"
"033130","디지틀조선 ","3165","-40","-1.25","49","64.59","2118","1.49","20","0.63"
"105740","디케이락 ","13400","-300","-2.19",,,"10814","1.24","150","1.12"
"263020","디케이앤디 ","9550","-150","-1.55","468","20.41","6884","1.39","0","0.00"
"290550","디케이티 ","13800","-200","-1.43","658","20.97","4088","3.38","0","0.00"
"007340","디티알오토모티브 ","47150","350","0.75","5317","8.87","62666","0.75","2000","4.24"
"187220","디티앤씨 ","6130","70","1.16",,,"7124","0.86","0","0.00"
"026890","디피씨 ","14550","350","2.46","523","27.82","4283","3.40","90","0.62"
"131180","딜리 ","2095","55","2.70",,,"1884","1.11","40","1.91"
"315640","딥노이드 ","34350","50","0.15",,,,,"0","0.00"
"317120","라닉스 ","9280","160","1.75",,,"1790","5.18","0","0.00"
"042510","라온시큐어 ","4635","-115","-2.42",,,"836","5.54","0","0.00"
"232680","라온테크 ","30000","-1150","-3.69","195","153.85","1029","29.15","0","0.00"
"300120","라온피플 ","21250","350","1.67",,,"5470","3.88","100","0.47"
"171120","라이온켐텍 ","10800","1940","21.90","427","25.29","5894","1.83","200","1.85"
"069540","라이트론 ","5600","60","1.08",,,"2235","2.51","0","0.00"
"347700","라이프시맨틱스 ","12150","200","1.67",,,"250","48.60","0","0.00"
"214260","라파스 ","47850","2750","6.10",,,"5248","9.12","0","0.00"
"115390","락앤락 ","11500","50","0.44","219","52.51","12548","0.92","0","0.00"
"171010","램테크놀러지 ","6180","-20","-0.32","187","33.05","2935","2.11","0","0.00"
"084650","랩지노믹스 ","31600","-1100","-3.36","3896","8.11","7122","4.44","0","0.00"
"217500","러셀 ","3700","-40","-1.07","66","56.06","1307","2.83","25","0.68"
"141080","레고켐바이오 ","48150","-1700","-3.41",,,"4651","10.35","0","0.00"
"060300","레드로버 ","1830","0","0.00","58","31.55","817","2.24","0","0.00"
"038390","레드캡투어 ","26900","-600","-2.18","1369","19.65","19629","1.37","600","2.23"
"294140","레몬 ","7330","-90","-1.21","368","19.92","1744","4.20","0","0.00"
"228670","레이 ","32300","1650","5.38","594","54.38","4907","6.58","0","0.00"
"228850","레이언스 ","15150","50","0.33",,,"11342","1.34","100","0.66"
"281740","레이크머티리얼즈 ","4860","60","1.25","31","156.77","614","7.92","0","0.00"
"277810","레인보우로보틱스 ","20450","0","0.00",,,"502","40.74","0","0.00"
"215100","로보로보 ","3840","-45","-1.16",,,"1278","3.00","0","0.00"
"090360","로보스타 ","23000","-250","-1.08",,,"8601","2.67","0","0.00"
"108490","로보티즈 ","14100","50","0.36",,,"5629","2.50","0","0.00"
"067730","로지시스 ","7450","-160","-2.10","50","149.00","1752","4.25","100","1.34"
"071280","로체시스템즈 ","5680","-80","-1.39","562","10.11","4799","1.18","0","0.00"
"032350","롯데관광개발 ","21000","-100","-0.47",,,"3313","6.34","0","0.00"
"089860","롯데렌탈 ","42900","-950","-2.17","1562","27.46","23931","1.79","300","0.70"
"000400","롯데손해보험 ","1845","25","1.37",,,"3050","0.60","0","0.00"
"023530","롯데쇼핑 ","106000","0","0.00",,,"346484","0.31","2800","2.64"
"004000","롯데정밀화학 ","93000","-1100","-1.17","7805","11.92","63942","1.45","1500","1.61"
"286940","롯데정보통신 ","37700","200","0.53","1975","19.09","26847","1.40","700","1.86"
"280360","롯데제과 ","131500","0","0.00","6392","20.57","185045","0.71","1600","1.22"
"004990","롯데지주 ","34600","50","0.14",,,"60599","0.57","1000","2.89"
"00499K","롯데지주우 ","52000","-500","-0.95",,,,,"1050","2.02"
"005300","롯데칠성 ","149000","0","0.00",,,"132776","1.12","2700","1.81"
"005305","롯데칠성우 ","75600","-300","-0.40",,,,,"2705","3.58"
"011170","롯데케미칼 ","256000","-2500","-0.97","4623","55.38","374803","0.68","3600","1.41"
"002270","롯데푸드 ","414500","-500","-0.12","77191","5.37","672512","0.62","12000","2.90"
"071840","롯데하이마트 ","30200","-150","-0.49","1217","24.82","81582","0.37","1200","3.97"
"038060","루멘스 ","1050","-45","-4.11",,,"1993","0.53","0","0.00"
"085370","루트로닉 ","20250","1500","8.00",,,"3695","5.48","0","0.00"
"08537M","루트로닉3우C ","28000","3000","12.00",,,,,"0","0.00"
"060240","룽투코리아 ","6690","-1460","-17.91","113","59.20","3021","2.21","0","0.00"
"058470","리노공업 ","189100","3300","1.78","3648","51.84","22132","8.54","1500","0.79"
"039980","리노스 ","1495","165","12.41",,,"1596","0.94","0","0.00"
"019570","리더스 기술투자 ","711","-8","-1.11","110","6.46","416","1.71","0","0.00"
"016100","리더스코스메틱 ","4090","-105","-2.50","1313","3.12","3725","1.10","0","0.00"
"012700","리드코프 ","9880","50","0.51","1780","5.55","15516","0.64","800","8.10"
"302550","리메드 ","29500","1700","6.12",,,"4071","7.25","0","0.00"
"029480","릭스솔루션 ","489","5","1.03",,,"304","1.61","0","0.00"
"277070","린드먼아시아 ","6500","-100","-1.52","377","17.24","3618","1.80","38","0.58"
"042500","링네트 ","6430","90","1.42","598","10.75","4476","1.44","0","0.00"
"219420","링크제니시스 ","8180","-60","-0.73","55","148.73","2973","2.75","0","0.00"
"027740","마니커 ","463","-1","-0.22",,,"361","1.28","0","0.00"
"195500","마니커에프앤지 ","5020","-80","-1.57","276","18.19","3410","1.47","0","0.00"
"222810","마이더스AI ","379","9","2.43",,,"320","1.18","0","0.00"
"305090","마이크로디지탈 ","28950","-100","-0.34",,,"1052","27.52","0","0.00"
"098120","마이크로컨텍솔 ","8450","-170","-1.97","135","62.59","4134","2.04","25","0.30"
"147760","마이크로프랜드 ","8510","0","0.00","595","14.30","4417","1.93","0","0.00"
"038290","마크로젠 ","31400","-150","-0.48","9002","3.49","18637","1.68","300","0.96"
"204320","만도 ","61000","-200","-0.33","124","491.94","34872","1.75","0","0.00"
"001080","만호제강 ","21600","0","0.00","420","51.43","55976","0.39","200","0.93"
"220630","맘스터치 ","4270","90","2.15","244","17.50","776","5.50","30","0.70"
"267980","매일유업 ","72900","-200","-0.27","7498","9.72","56113","1.30","800","1.10"
"005990","매일홀딩스 ","10200","50","0.49","154","66.23","20924","0.49","140","1.37"
"127160","매직마이크로 ","282","0","0.00",,,"213","1.32","0","0.00"
"093520","매커스 ","7010","-90","-1.27","650","10.78","3497","2.00","100","1.43"
"377030","맥스트 ","51200","200","0.39",,,"597","85.76","0","0.00"
"100590","머큐리 ","8880","10","0.11","556","15.97","5431","1.64","0","0.00"
"067280","멀티캠퍼스 ","36650","-150","-0.41","1690","21.69","19873","1.84","500","1.36"
"072870","메가스터디 ","13550","-50","-0.37","1786","7.59","23739","0.57","600","4.43"
"215200","메가스터디교육 ","74100","600","0.82","1831","40.47","22462","3.30","750","1.01"
"133750","메가엠디 ","4930","-55","-1.10","224","22.01","2645","1.86","100","2.03"
"235980","메드팩토 ","64100","-1200","-1.84",,,"2740","23.39","0","0.00"
"041920","메디아나 ","13100","-1050","-7.42","1311","9.99","7897","1.66","50","0.38"
"014100","메디앙스 ","6200","0","0.00","365","16.99","7400","0.84","0","0.00"
"054180","메디콕스 ","1240","30","2.48",,,"788","1.57","0","0.00"
"086900","메디톡스 ","162700","4200","2.65",,,"37722","4.31","1000","0.61"
"078160","메디포스트 ","25450","-350","-1.36",,,"7462","3.41","0","0.00"
"065650","메디프론 ","2700","30","1.12",,,"749","3.60","0","0.00"
"138040","메리츠금융지주 ","33900","-800","-2.31","3596","9.43","24992","1.36","900","2.65"
"008560","메리츠증권 ","5120","-70","-1.35","865","5.92","6178","0.83","320","6.25"
"000060","메리츠화재 ","29600","-500","-1.66","3856","7.68","22175","1.33","1280","4.32"
"021880","메이슨캐피탈 ","497","-8","-1.58","21","23.67","331","1.50","0","0.00"
"140410","메지온 ","173700","-500","-0.29",,,"6388","27.19","0","0.00"
"241770","메카로 ","12150","-50","-0.41",,,"13654","0.89","0","0.00"
"090370","메타랩스 ","1095","-15","-1.35",,,"832","1.32","0","0.00"
"059210","메타바이오메드 ","3135","-20","-0.63",,,"2011","1.56","10","0.32"
"058110","멕아이씨에스 ","11350","50","0.44","1858","6.11","2674","4.24","144","1.27"
"096640","멜파스 ","2300","30","1.32",,,"983","2.34","0","0.00"
"017180","명문제약 ","5280","20","0.38",,,"2568","2.06","0","0.00"
"257370","명성티엔에스 ","9210","0","0.00",,,"4280","2.15","0","0.00"
"009900","명신산업 ","27450","100","0.37",,,"4177","6.57","0","0.00"
"012690","모나리자 ","4370","-30","-0.68","217","20.14","1947","2.24","75","1.72"
"005360","모나미 ","4915","-25","-0.51","4","1228.75","4630","1.06","70","1.42"
"080420","모다이노칩 ","3735","40","1.08","133","28.08","4371","0.85","0","0.00"
"080160","모두투어 ","28500","-300","-1.04",,,"2777","10.26","0","0.00"
"100030","모바일리더 ","20000","-400","-1.96","1848","10.82","10978","1.82","0","0.00"
"087260","모바일어플라이언스 ","3995","5","0.13","84","47.56","1270","3.15","0","0.00"
"101330","모베이스 ","3500","-155","-4.24",,,"10629","0.33","0","0.00"
"012860","모베이스전자 ","1970","-75","-3.67",,,"2652","0.74","0","0.00"
"348030","모비릭스 ","20100","-200","-0.99","1098","18.31","4719","4.26","0","0.00"
"250060","모비스 ","2420","35","1.47",,,"747","3.24","0","0.00"
"033200","모아텍 ","7950","-60","-0.75",,,"5047","1.58","0","0.00"
"009680","모토닉 ","11350","50","0.44","679","16.72","12565","0.90","400","3.52"
"118990","모트렉스 ","6150","30","0.49",,,"2876","2.14","0","0.00"
"006920","모헨즈 ","6400","-120","-1.84","5","1280.00","2125","3.01","0","0.00"
"009580","무림P&P ","4495","0","0.00",,,"9520","0.47","125","2.78"
"001810","무림SP ","3395","-55","-1.59","79","42.97","9248","0.37","25","0.74"
"009200","무림페이퍼 ","2830","20","0.71",,,"9572","0.30","50","1.77"
"033920","무학 ","11100","-450","-3.90","485","22.89","18412","0.60","0","0.00"
"008420","문배철강 ","4560","-15","-0.33","440","10.36","5808","0.79","50","1.10"
"279600","미디어젠 ","14000","-50","-0.36",,,"3745","3.74","0","0.00"
"095500","미래나노텍 ","4280","-20","-0.47","1076","3.98","7112","0.60","0","0.00"
"025560","미래산업 ","14250","350","2.52",,,"17191","0.83","0","0.00"
"218150","미래생명자원 ","3790","80","2.16","54","70.19","1631","2.32","0","0.00"
"007120","미래아이앤지 ","563","3","0.54","153","3.68","691","0.81","0","0.00"
"353490","미래에셋대우스팩 5호 ","2175","5","0.23",,,,,"0","0.00"
"328380","미래에셋대우스팩3호 ","2140","20","0.94",,,,,"0","0.00"
"100790","미래에셋벤처투자 ","9210","-330","-3.46","695","13.25","3926","2.35","155","1.68"
"085620","미래에셋생명 ","4725","105","2.27","482","9.80","11532","0.41","100","2.12"
"006800","미래에셋증권 ","8860","50","0.57","1213","7.30","11595","0.76","200","2.26"
"00680K","미래에셋증권2우B ","4880","-5","-0.10",,,,,"200","4.10"
"006805","미래에셋증권우 ","5880","30","0.51",,,,,"220","3.74"
"049950","미래컴퍼니 ","26900","-700","-2.54",,,"11570","2.32","0","0.00"
"213090","미래테크놀로지 ","11750","0","0.00","451","26.05","10233","1.15","100","0.85"
"207760","미스터블루 ","8430","50","0.60","507","16.63","2157","3.91","35","0.42"
"002840","미원상사 ","224500","1500","0.67","10369","21.65","53838","4.17","700","0.31"
"268280","미원에스씨 ","199000","3000","1.53","6769","29.40","51194","3.89","1700","0.85"
"107590","미원홀딩스 ","131000","1500","1.16","7557","17.33","70128","1.87","500","0.38"
"134380","미원화학 ","79100","100","0.13","6806","11.62","51337","1.54","2500","3.16"
"003650","미창석유 ","79600","-500","-0.62","12962","6.14","159298","0.50","2100","2.64"
"059090","미코 ","15000","550","3.81","379","39.58","3587","4.18","0","0.00"
"214610","미코바이오메드 ","11550","-300","-2.53",,,"3083","3.75","0","0.00"
"201490","미투온 ","5340","20","0.38","333","16.04","3027","1.76","65","1.22"
"214180","민앤지 ","20800","-250","-1.19","1626","12.79","9826","2.12","340","1.63"
"206640","바디텍메드 ","19750","-550","-2.71","1978","9.98","5103","3.87","200","1.01"
"018700","바른손 ","2880","-40","-1.37",,,"1397","2.06","0","0.00"
"035620","바른손이앤에이 ","1360","50","3.82",,,"1049","1.30","0","0.00"
"064520","바른전자 ","944","0","0.00",,,"411","2.30","0","0.00"
"053030","바이넥스 ","17300","-100","-0.57","206","83.98","5455","3.17","0","0.00"
"301300","바이브컴퍼니 ","37650","900","2.45",,,"5894","6.39","0","0.00"
"064550","바이오니아 ","78900","7900","11.13","2509","31.45","5775","13.66","0","0.00"
"314930","바이오다인 ","39200","-300","-0.76",,,"1363","28.76","0","0.00"
"208710","바이오로그디바이스 ","4345","315","7.82",,,"1304","3.33","0","0.00"
"142760","바이오리더스 ","15150","1050","7.45",,,"1116","13.58","0","0.00"
"086820","바이오솔루션 ","24800","-150","-0.60",,,"5767","4.30","0","0.00"
"038460","바이오스마트 ","5890","-40","-0.67",,,"4818","1.22","0","0.00"
"086040","바이오톡스텍 ","9700","-400","-3.96","179","54.19","2292","4.23","0","0.00"
"032980","바이온 ","1475","60","4.24",,,"617","2.39","0","0.00"
"308080","바이젠셀 ","42850","-1050","-2.39",,,,,"0","0.00"
"043150","바텍 ","43050","-2700","-5.90",,,"14979","2.87","100","0.23"
"323990","박셀바이오 ","76700","-3000","-3.76",,,"2304","33.29","0","0.00"
"003610","방림 ","2630","-10","-0.38","128","20.55","4519","0.58","35","1.33"
"267790","배럴 ","8970","-220","-2.39",,,"5086","1.76","0","0.00"
"001340","백광산업 ","6440","300","4.89","232","27.76","3946","1.63","50","0.78"
"046310","백금T&A ","3610","-15","-0.41",,,"2266","1.59","0","0.00"
"035150","백산 ","8880","-70","-0.78",,,"5010","1.77","100","1.13"
"066410","버킷스튜디오 ","4665","1075","29.94",,,"1408","3.31","0","0.00"
"002410","범양건영 ","8600","170","2.02","442","19.46","3269","2.63","0","0.00"
"206400","베노홀딩스 ","5440","-50","-0.91",,,"2269","2.40","0","0.00"
"019010","베뉴지 ","2070","-20","-0.96","216","9.58","5453","0.38","30","1.45"
"177350","베셀 ","4845","-40","-0.82",,,"1654","2.93","0","0.00"
"299910","베스파 ","13300","-500","-3.62",,,"4051","3.28","0","0.00"
"007210","벽산 ","4010","5","0.12",,,"3361","1.19","7","0.17"
"225530","보광산업 ","10800","-200","-1.82","237","45.57","2133","5.06","100","0.93"
"250000","보라티알 ","15500","400","2.65","233","66.52","8138","1.90","150","0.97"
"002760","보락 ","2290","-5","-0.22","7","327.14","735","3.12","4","0.17"
"003850","보령제약 ","16350","-100","-0.61","455","35.93","5367","3.05","100","0.61"
"006910","보성파워텍 ","4045","-60","-1.46","36","112.36","1773","2.28","0","0.00"
"000890","보해양조 ","1000","0","0.00","14","71.43","617","1.62","0","0.00"
"226340","본느 ","2965","65","2.24",,,"1059","2.80","0","0.00"
"003000","부광약품 ","20450","-350","-1.68",,,"3643","5.61","100","0.49"
"001270","부국증권 ","24900","0","0.00","6784","3.67","41949","0.59","1200","4.82"
"001275","부국증권우 ","23000","100","0.44",,,,,"1250","5.43"
"026940","부국철강 ","6580","-800","-10.84","40","164.50","5663","1.16","75","1.14"
"014470","부방 ","2585","-15","-0.58",,,"2947","0.88","0","0.00"
"015350","부산가스 ","84300","0","0.00","17935","4.70","78785","1.07","1000","1.19"
"011390","부산산업 ","137000","8500","6.61","2333","58.72","54994","2.49","250","0.18"
"005030","부산주공 ","717","-26","-3.50",,,"469","1.53","0","0.00"
"008470","부스타 ","6250","40","0.64","662","9.44","9159","0.68","120","1.92"
"338220","뷰노 ","22150","150","0.68",,,,,"0","0.00"
"100120","뷰웍스 ","42600","100","0.24","2395","17.79","17022","2.50","450","1.06"
"337930","브랜드엑스코퍼레이션 ","10800","-250","-2.26","278","38.85","2202","4.90","110","1.02"
"099390","브레인즈컴퍼니 ","29500","-1100","-3.59","1116","26.43","6854","4.30","0","0.00"
"064480","브리지텍 ","4965","-85","-1.68","74","67.09","2813","1.77","100","2.01"
"288330","브릿지바이오테라퓨틱스 ","12950","-300","-2.26",,,"3088","4.19","0","0.00"
"251630","브이원텍 ","9670","-100","-1.02","379","25.51","5627","1.72","100","1.03"
"018290","브이티지엠피 ","8230","20","0.24","34","242.06","2067","3.98","0","0.00"
"044480","블루베리 NFT ","2465","70","2.92",,,"2288","1.08","0","0.00"
"033560","블루콤 ","9350","-90","-0.95",,,"9149","1.02","0","0.00"
"126340","비나텍 ","52900","-1800","-3.29","956","55.33","8445","6.26","0","0.00"
"121800","비덴트 ","9890","130","1.33","592","16.71","7345","1.35","0","0.00"
"148140","비디아이 ","2605","-65","-2.43",,,"364","7.16","0","0.00"
"082800","비보존 헬스케어 ","1485","0","0.00",,,"766","1.94","0","0.00"
"318410","비비씨 ","15950","50","0.31","1831","8.71","12300","1.30","0","0.00"
"002070","비비안 ","3235","20","0.62",,,"3376","0.96","0","0.00"
"100220","비상교육 ","9040","-20","-0.22",,,"15074","0.60","150","1.66"
"200780","비씨월드제약 ","19150","100","0.52","548","34.95","11436","1.67","100","0.52"
"141000","비아트론 ","10600","0","0.00","1235","8.58","11991","0.88","100","0.94"
"090460","비에이치 ","19100","-150","-0.78","848","22.52","9470","2.02","250","1.31"
"083650","비에이치아이 ","4490","-120","-2.60","174","25.80","3770","1.19","0","0.00"
"086670","비엠티 ","11800","0","0.00","492","23.98","8974","1.31","150","1.27"
"335890","비올 ","2175","-40","-1.81",,,"360","6.04","0","0.00"
"138580","비즈니스온 ","20950","-450","-2.10","326","64.26","5390","3.89","300","1.43"
"082920","비츠로셀 ","16500","250","1.54","656","25.15","7235","2.28","120","0.73"
"054220","비츠로시스 ","5430","0","0.00",,,"185","29.35","0","0.00"
"042370","비츠로테크 ","12500","-150","-1.19","825","15.15","7618","1.64","50","0.40"
"030790","비케이탑스 ","6700","-110","-1.62",,,"1763","3.80","0","0.00"
"032850","비트컴퓨터 ","10400","300","2.97","394","26.40","3288","3.16","61","0.59"
"238200","비피도 ","12800","200","1.59",,,"5463","2.34","0","0.00"
"093190","빅솔론 ","6100","10","0.16","340","17.94","7691","0.79","150","2.46"
"065450","빅텍 ","6230","-240","-3.71","106","58.77","1824","3.42","0","0.00"
"005180","빙그레 ","56700","200","0.35","3944","14.38","59843","0.95","1600","2.82"
"072950","빛샘전자 ","7840","-180","-2.24","194","40.41","10110","0.78","50","0.64"
"143240","사람인에이치알 ","47650","-550","-1.14","1965","24.25","10698","4.45","600","1.26"
"003960","사조대림 ","29700","250","0.85","4602","6.45","39002","0.76","200","0.67"
"008040","사조동아원 ","1320","65","5.18","73","18.08","1469","0.90","0","0.00"
"007160","사조산업 ","53100","-300","-0.56","1496","35.49","79731","0.67","200","0.38"
"014710","사조씨푸드 ","5450","20","0.37","455","11.98","12244","0.45","0","0.00"
"006090","사조오양 ","10650","-150","-1.39","1959","5.44","19611","0.54","150","1.41"
"100090","삼강엠앤티 ","20050","-350","-1.72","270","74.26","4805","4.17","0","0.00"
"122350","삼기 ","6070","10","0.17",,,"3362","1.81","0","0.00"
"014970","삼륭물산 ","6990","0","0.00",,,"4330","1.61","75","1.07"
"018310","삼목에스폼 ","15750","-450","-2.78","58","271.55","23099","0.68","0","0.00"
"053700","삼보모터스 ","6810","-10","-0.15",,,"11585","0.59","0","0.00"
"009620","삼보산업 ","1975","-210","-9.61",,,"462","4.27","0","0.00"
"023600","삼보판지 ","13900","-150","-1.07","2263","6.14","24231","0.57","125","0.90"
"001470","삼부토건 ","2990","-150","-4.78",,,"1397","2.14","0","0.00"
"006400","삼성SDI ","726000","-5000","-0.68","8593","84.49","184387","3.94","1000","0.14"
"006405","삼성SDI우 ","398000","-5000","-1.24",,,,,"1050","0.26"
"006660","삼성공조 ","19500","0","0.00","673","28.97","27201","0.72","80","0.41"
"380320","삼성머스트스팩5호 ","4895","-50","-1.01",,,,,"0","0.00"
"028260","삼성물산 ","128000","-2500","-1.92","6278","20.39","160189","0.80","2300","1.80"
"02826K","삼성물산우B ","118000","-1000","-0.84",,,,,"2350","1.99"
"207940","삼성바이오로직스 ","922000","2000","0.22","3642","253.16","69505","13.27","0","0.00"
"032830","삼성생명 ","72400","600","0.84","7049","10.27","209474","0.35","2500","3.45"
"377630","삼성스팩4호 ","6070","-70","-1.14",,,,,"0","0.00"
"018260","삼성에스디에스 ","164000","-1500","-0.91","5733","28.61","86188","1.90","2400","1.46"
"028050","삼성엔지니어링 ","26050","-1950","-6.96","1249","20.86","8167","3.19","0","0.00"
"009150","삼성전기 ","178500","1500","0.85","7993","22.33","74385","2.40","1400","0.78"
"009155","삼성전기우 ","98800","-100","-0.10",,,,,"1450","1.47"
"005930","삼성전자 ","77300","-100","-0.13","3841","20.12","39406","1.96","2994","3.87"
"005935","삼성전자우 ","71700","-100","-0.14",,,,,"2995","4.18"
"001360","삼성제약 ","7030","50","0.72",,,"1981","3.55","0","0.00"
"010140","삼성중공업 ","6140","-60","-0.97",,,"5536","1.11","0","0.00"
"010145","삼성중공우 ","264500","4000","1.54",,,,,"0","0.00"
"016360","삼성증권 ","48500","-250","-0.51","5686","8.53","59542","0.81","2200","4.54"
"068290","삼성출판사 ","37150","800","2.20","5322","6.98","14285","2.60","200","0.54"
"029780","삼성카드 ","33850","-50","-0.15","3737","9.06","61450","0.55","1800","5.32"
"000810","삼성화재 ","228500","1000","0.44","17760","12.87","321574","0.71","8800","3.85"
"000815","삼성화재우 ","172500","1500","0.88",,,,,"8805","5.10"
"006110","삼아알미늄 ","33350","450","1.37","319","104.55","10036","3.32","100","0.30"
"009300","삼아제약 ","24100","0","0.00","20","1205.00","26105","0.92","300","1.24"
"145990","삼양사 ","74100","-2900","-3.77","5738","12.91","109328","0.68","1250","1.69"
"145995","삼양사우 ","46100","-1000","-2.12",,,,,"1300","2.82"
"003230","삼양식품 ","81600","200","0.25","8922","9.15","45470","1.79","800","0.98"
"225190","삼양옵틱스 ","10750","-50","-0.46","213","50.47","3420","3.14","600","5.58"
"002170","삼양통상 ","66300","-500","-0.75","17515","3.79","125195","0.53","1250","1.89"
"272550","삼양패키징 ","30700","-450","-1.44","2273","13.51","21657","1.42","1000","3.26"
"000070","삼양홀딩스 ","118500","-1500","-1.25","13218","8.97","171357","0.69","2250","1.90"
"000075","삼양홀딩스우 ","70000","-1700","-2.37",,,,,"2300","3.29"
"002810","삼영무역 ","15400","50","0.33","1600","9.63","20537","0.75","500","3.25"
"361670","삼영에스앤씨 ","13450","500","3.86","359","37.47","3269","4.11","0","0.00"
"054540","삼영엠텍 ","5140","-20","-0.39","576","8.92","5853","0.88","150","2.92"
"065570","삼영이엔씨 ","8230","-70","-0.84",,,"8463","0.97","70","0.85"
"005680","삼영전자 ","12600","-200","-1.56","571","22.07","24545","0.51","250","1.98"
"003720","삼영화학 ","3180","20","0.63","6","530.00","1297","2.45","0","0.00"
"023000","삼원강재 ","3370","-20","-0.59","204","16.52","5319","0.63","105","3.12"
"004380","삼익THK ","12150","50","0.41","215","56.51","9046","1.34","150","1.23"
"002450","삼익악기 ","1885","-5","-0.26","120","15.71","2464","0.77","50","2.65"
"032280","삼일 ","7790","-360","-4.42",,,"3709","2.10","30","0.39"
"002290","삼일기업공사 ","7940","-690","-8.00","195","40.72","4838","1.64","100","1.26"
"004440","삼일씨엔에스 ","11750","-150","-1.26",,,"21785","0.54","0","0.00"
"000520","삼일제약 ","8880","-130","-1.44","110","80.73","4746","1.87","75","0.84"
"009770","삼정펄프 ","32150","450","1.42","10743","2.99","84390","0.38","1000","3.11"
"037460","삼지전자 ","12800","50","0.39","1745","7.34","13466","0.95","300","2.34"
"032750","삼진 ","10600","-50","-0.47","1102","9.62","13587","0.78","200","1.89"
"054090","삼진엘앤디 ","3380","-20","-0.59",,,"3439","0.98","75","2.22"
"005500","삼진제약 ","25450","150","0.59","2266","11.23","15357","1.66","800","3.14"
"000250","삼천당제약 ","51100","-500","-0.97",,,"8197","6.23","0","0.00"
"004690","삼천리 ","94900","-2000","-2.06","9248","10.26","317378","0.30","3000","3.16"
"024950","삼천리자전거 ","9900","-70","-0.70","1090","9.08","7038","1.41","200","2.02"
"038500","삼표시멘트 ","5150","0","0.00","128","40.23","5988","0.86","75","1.46"
"017480","삼현철강 ","6700","-110","-1.62","500","13.40","9834","0.68","150","2.24"
"010960","삼호개발 ","5460","-10","-0.18","802","6.81","8443","0.65","190","3.48"
"046390","삼화네트웍스 ","3495","240","7.37",,,"746","4.68","0","0.00"
"004450","삼화왕관 ","44000","150","0.34","819","53.72","66914","0.66","1250","2.84"
"009470","삼화전기 ","30850","-800","-2.53","637","48.43","7420","4.16","100","0.32"
"011230","삼화전자 ","4600","405","9.65",,,"931","4.94","0","0.00"
"001820","삼화콘덴서 ","61800","-100","-0.16","2272","27.20","16709","3.70","300","0.49"
"000390","삼화페인트 ","10150","-200","-1.93","294","34.52","10862","0.93","150","1.48"
"027580","상보 ","2330","-55","-2.31","69","33.77","721","3.23","0","0.00"
"038540","상상인 ","8750","260","3.06","1134","7.72","10581","0.83","0","0.00"
"307870","상상인이안1호스팩 ","3290","160","5.11",,,,,"0","0.00"
"329560","상상인이안제2호스팩 ","2170","0","0.00",,,,,"0","0.00"
"101000","상상인인더스트리 ","998","1","0.10","22","45.36","418","2.39","0","0.00"
"001290","상상인증권 ","1255","40","3.29","27","46.48","1799","0.70","0","0.00"
"041650","상신브레이크 ","4150","5","0.12",,,"7620","0.54","50","1.20"
"091580","상신이디피 ","16750","150","0.90","689","24.31","5530","3.03","70","0.42"
"263810","상신전자 ","4045","75","1.89","145","27.90","2537","1.59","0","0.00"
"089980","상아프론테크 ","71900","600","0.84","153","469.93","9540","7.54","160","0.22"
"042940","상지카일룸 ","1600","95","6.31",,,"1052","1.52","0","0.00"
"042600","새로닉스 ","24150","5550","29.84",,,"6120","3.95","20","0.08"
"075180","새론오토모티브 ","6050","10","0.17","321","18.85","11350","0.53","150","2.48"
"252990","샘씨엔에스 ","7400","-70","-0.94","156","47.44","61","121.31","0","0.00"
